lat,lon,name,admin1,admin2,cc
42.9335,-78.8115,Buffalo,Erie,014215,US
42.9499,-78.8599,Buffalo,Erie,014216,US
42.9719,-78.8769,Buffalo,Erie,014217,US
42.8146,-78.8078,Buffalo,Erie,014218,US
42.7863,-78.8264,Buffalo,Erie,014219,US
42.8441,-78.8182,Buffalo,Erie,014220,US
42.9685,-78.7492,Buffalo,Erie,014221,US
42.9164,-78.8763,Buffalo,Erie,014222,US
42.9731,-78.845,Buffalo,Erie,014223,US
42.8371,-78.7484,Buffalo,Erie,014224,US
42.9255,-78.7481,Buffalo,Erie,014225,US
42.9744,-78.7949,Buffalo,Erie,014226,US
42.8853,-78.7462,Buffalo,Erie,014227,US
43.0408,-78.7812,Buffalo,Erie,014228,US
42.7684,-78.8871,Buffalo,Erie,014231,US
42.7684,-78.8871,Buffalo,Erie,014233,US
42.7684,-78.8871,Buffalo,Erie,014240,US
42.9383,-78.7441,Buffalo,Erie,014241,US
42.7684,-78.8871,Buffalo,Erie,014260,US
42.7684,-78.8871,Buffalo,Erie,014261,US
42.7684,-78.8871,Buffalo,Erie,014263,US
42.8856,-78.8735,Buffalo,Erie,014264,US
42.7684,-78.8871,Buffalo,Erie,014265,US
42.7684,-78.8871,Buffalo,Erie,014267,US
42.7684,-78.8871,Buffalo,Erie,014269,US
42.7684,-78.8871,Buffalo,Erie,014270,US
42.7684,-78.8871,Buffalo,Erie,014272,US
42.755,-78.7849,Buffalo,Erie,014273,US
42.8864,-78.8784,Buffalo,Erie,014276,US
42.8864,-78.8784,Buffalo,Erie,014280,US
43.7811,-73.9835,Minerva,Essex,012851,US
43.946,-74.1299,Newcomb,Essex,012852,US
43.9869,-73.7121,North Hudson,Essex,012855,US
43.7799,-73.9335,Olmstedville,Essex,012857,US
43.8914,-73.645,Paradox,Essex,012858,US
43.8412,-73.7674,Schroon Lake,Essex,012870,US
43.8759,-73.7304,Severance,Essex,012872,US
43.9697,-74.1662,Newcomb,Essex,012879,US
43.8463,-73.4426,Ticonderoga,Essex,012883,US
44.3985,-74.0829,Bloomingdale,Essex,012913,US
43.9526,-73.4665,Crown Point,Essex,012928,US
44.2245,-73.6011,Elizabethtown,Essex,012932,US
44.2807,-73.3731,Essex,Essex,012936,US
44.3734,-73.7247,Jay,Essex,012941,US
44.2555,-73.7915,Keene,Essex,012942,US
44.2024,-73.7731,Keene Valley,Essex,012943,US
44.4999,-73.4745,Keeseville,Essex,012944,US
44.2796,-73.982,Lake Placid,Essex,012946,US
44.3075,-73.5491,Lewis,Essex,012950,US
44.0876,-73.5236,Mineville,Essex,012956,US
44.0438,-73.5079,Moriah,Essex,012960,US
44.0612,-73.5098,Moriah Center,Essex,012961,US
44.1595,-73.6059,New Russia,Essex,012964,US
44.0465,-73.4705,Port Henry,Essex,012974,US
44.5264,-73.4092,Port Kent,Essex,012975,US
44.2802,-74.0795,Ray Brook,Essex,012977,US
44.3364,-73.7757,Upper Jay,Essex,012987,US
44.205,-73.4702,Westport,Essex,012993,US
44.3604,-73.3963,Willsboro,Essex,012996,US
44.3755,-73.8431,Wilmington,Essex,012997,US
44.0827,-73.5306,Witherbee,Essex,012998,US
44.9479,-74.5947,Bombay,Franklin,012914,US
44.8578,-74.0335,Brainardsville,Franklin,012915,US
44.8282,-74.5223,Brushton,Franklin,012916,US
44.9177,-74.1731,Burke,Franklin,012917,US
44.9088,-74.0741,Chateaugay,Franklin,012920,US
44.9417,-74.3297,Constable,Franklin,012926,US
44.7233,-74.5523,Dickinson Center,Franklin,012930,US
44.9731,-74.4929,Fort Covington,Franklin,012937,US
44.432,-74.181,Gabriels,Franklin,012939,US
44.3375,-74.2381,Lake Clear,Franklin,012945,US
44.8482,-74.2928,Malone,Franklin,012953,US
44.8504,-74.5603,Moira,Franklin,012957,US
44.8532,-74.4191,North Bangor,Franklin,012966,US
44.7308,-74.1342,Owls Head,Franklin,012969,US
44.445,-74.2664,Paul Smiths,Franklin,012970,US
44.467,-74.1729,Rainbow Lake,Franklin,012976,US
44.6578,-74.5155,Saint Regis Falls,Franklin,012980,US
44.3243,-74.133,Saranac Lake,Franklin,012983,US
44.232,-74.4905,Tupper Lake,Franklin,012986,US
44.4601,-74.0573,Vermontville,Franklin,012989,US
44.8057,-74.2523,Whippleville,Franklin,012995,US
44.9825,-74.6626,Hogansburg,Franklin,013655,US
43.0727,-74.1684,Broadalbin,Fulton,012025,US
43.1922,-74.5169,Caroga Lake,Fulton,012032,US
43.0616,-74.3375,Gloversville,Fulton,012078,US
43.0069,-74.3715,Johnstown,Fulton,012095,US
43.1411,-74.2444,Mayfield,Fulton,012117,US
43.2662,-74.2288,Northville,Fulton,012134,US
43.1791,-74.6768,Stratford,Fulton,013470,US
42.9159,-78.2589,Alexander,Genesee,014005,US
43.0807,-78.3951,Basom,Genesee,014013,US
43.0003,-78.1929,Batavia,Genesee,014020,US
42.9981,-78.1848,Batavia,Genesee,014021,US
42.9777,-78.3929,Corfu,Genesee,014036,US
42.8948,-78.3878,Darien Center,Genesee,014040,US
42.9166,-78.1342,East Bethany,Genesee,014054,US
42.9912,-78.3122,East Pembroke,Genesee,014056,US
43.0897,-78.1704,Elba,Genesee,014058,US
43.0717,-78.2702,Oakfield,Genesee,014125,US
42.9829,-78.0898,Stafford,Genesee,014143,US
43.0869,-77.9603,Bergen,Genesee,014416,US
43.0738,-78.0629,Byron,Genesee,014422,US
42.9774,-77.9851,Le Roy,Genesee,014482,US
42.8943,-77.9216,Linwood,Genesee,014486,US
42.9102,-78.0269,Pavilion,Genesee,014525,US
43.0416,-78.0573,South Byron,Genesee,014557,US
42.2736,-73.8152,Athens,Greene,012015,US
42.3659,-73.851,Climax,Greene,012042,US
42.3501,-73.8199,Coxsackie,Greene,012051,US
42.3527,-73.9062,Earlton,Greene,012058,US
42.4113,-74.0222,Greenville,Greene,012083,US
42.429,-73.8093,Hannacroix,Greene,012087,US
42.4442,-73.7882,New Baltimore,Greene,012124,US
42.3851,-73.9587,Surprise,Greene,012176,US
42.4029,-73.8283,West Coxsackie,Greene,012192,US
42.3304,-74.0857,Acra,Greene,012405,US
42.3037,-74.3335,Ashland,Greene,012407,US
42.3096,-74.0115,Cairo,Greene,012413,US
42.2276,-73.8985,Catskill,Greene,012414,US
42.3629,-74.1631,Cornwallville,Greene,012418,US
42.402,-74.1849,Durham,Greene,012422,US
42.386,-74.1117,East Durham,Greene,012423,US
42.2469,-74.1353,East Jewett,Greene,012424,US
42.1643,-74.1245,Elka Park,Greene,012427,US
42.3815,-74.0623,Freehold,Greene,012431,US
42.1955,-74.1023,Haines Falls,Greene,012436,US
42.2898,-74.2165,Hensonville,Greene,012439,US
42.2333,-74.2416,Hunter,Greene,012442,US
42.2694,-74.2793,Jewett,Greene,012444,US
42.1332,-74.2443,Lanesville,Greene,012450,US
42.3045,-73.9457,Leeds,Greene,012451,US
42.2404,-74.3654,Lexington,Greene,012452,US
42.2995,-74.1655,Maplecrest,Greene,012454,US
42.4098,-74.1524,Oak Hill,Greene,012460,US
42.1729,-74.0167,Palenville,Greene,012463,US
42.2979,-74.3895,Prattsville,Greene,012468,US
42.2959,-74.0773,Purling,Greene,012470,US
42.2678,-74.0523,Round Top,Greene,012473,US
42.2681,-73.9554,South Cairo,Greene,012482,US
42.1956,-74.1338,Tannersville,Greene,012485,US
42.2046,-74.362,West Kill,Greene,012492,US
42.3175,-74.262,Windham,Greene,012496,US
43.6676,-74.4569,Lake Pleasant,Hamilton,012108,US
43.4481,-74.5263,Piseco,Hamilton,012139,US
43.5042,-74.3667,Speculator,Hamilton,012164,US
43.4012,-74.2886,Wells,Hamilton,012190,US
43.8553,-74.4435,Blue Mountain Lake,Hamilton,012812,US
43.7606,-74.2766,Indian Lake,Hamilton,012842,US
43.9477,-74.4662,Long Lake,Hamilton,012847,US
43.6676,-74.4569,Sabael,Hamilton,012864,US
43.3915,-74.74,Hoffmeister,Hamilton,013353,US
43.748,-74.7846,Inlet,Hamilton,013360,US
43.8131,-74.6574,Raquette Lake,Hamilton,013436,US
43.3024,-74.9977,Cold Brook,Herkimer,013324,US
43.1042,-74.7643,Dolgeville,Herkimer,013329,US
43.8167,-74.8862,Eagle Bay,Herkimer,013331,US
43.044,-75.1072,Frankfort,Herkimer,013340,US
43.0307,-74.9876,Herkimer,Herkimer,013350,US
43.0064,-75.0484,Ilion,Herkimer,013357,US
42.9148,-74.9515,Jordanville,Herkimer,013361,US
43.0474,-74.8606,Little Falls,Herkimer,013365,US
43.1369,-74.924,Middleville,Herkimer,013406,US
42.99,-74.9853,Mohawk,Herkimer,013407,US
43.18,-74.9861,Newport,Herkimer,013416,US
43.7435,-74.8935,Old Forge,Herkimer,013420,US
43.2115,-75.0731,Poland,Herkimer,013431,US
43.1625,-74.7809,Salisbury Center,Herkimer,013454,US
43.7001,-75.0018,Thendara,Herkimer,013472,US
42.8951,-74.8276,Van Hornesville,Herkimer,013475,US
42.8826,-75.1835,West Winfield,Herkimer,013491,US
43.9743,-75.9122,Watertown,Jefferson,013601,US
44.0354,-75.754,Fort Drum,Jefferson,013602,US
43.9087,-75.8967,Watertown,Jefferson,013603,US
43.8062,-76.049,Adams,Jefferson,013605,US
43.8631,-76.0041,Adams Center,Jefferson,013606,US
44.3359,-75.9177,Alexandria Bay,Jefferson,013607,US
44.2358,-75.6005,Antwerp,Jefferson,013608,US
43.778,-76.1259,Belleville,Jefferson,013611,US
44.0042,-75.7958,Black River,Jefferson,013612,US
44.007,-75.9841,Brownville,Jefferson,013615,US
44.0265,-75.8499,Calcium,Jefferson,013616,US
44.1244,-76.3164,Cape Vincent,Jefferson,013618,US
43.9791,-75.6013,Carthage,Jefferson,013619,US
44.0848,-76.1232,Chaumont,Jefferson,013622,US
44.1442,-76.062,Clayton,Jefferson,013624,US
44.0356,-75.6838,Deferiet,Jefferson,013628,US
44.1395,-76.0616,Depauville,Jefferson,013632,US
44.0069,-76.065,Dexter,Jefferson,013634,US
43.7434,-76.1165,Ellisburg,Jefferson,013636,US
44.0817,-75.8305,Evans Mills,Jefferson,013637,US
44.0204,-75.7524,Felts Mills,Jefferson,013638,US
44.3213,-76.0172,Wellesley Island,Jefferson,013640,US
44.2752,-76.0049,Fishers Landing,Jefferson,013641,US
44.0147,-75.7284,Great Bend,Jefferson,013643,US
43.8467,-76.2352,Henderson,Jefferson,013650,US
43.8708,-76.1809,Henderson Harbor,Jefferson,013651,US
44.1987,-75.9569,La Fargeville,Jefferson,013656,US
44.0292,-76.043,Limerick,Jefferson,013657,US
43.7568,-75.9053,Lorraine,Jefferson,013659,US
43.7179,-76.082,Mannsville,Jefferson,013661,US
44.063,-75.5039,Natural Bridge,Jefferson,013665,US
44.2873,-75.623,Oxbow,Jefferson,013671,US
44.1589,-75.7099,Philadelphia,Jefferson,013673,US
43.7334,-76.0543,Pierrepont Manor,Jefferson,013674,US
44.2774,-75.8496,Plessis,Jefferson,013675,US
44.3211,-75.815,Redwood,Jefferson,013679,US
43.8622,-75.8719,Rodman,Jefferson,013682,US
43.9398,-76.105,Sackets Harbor,Jefferson,013685,US
44.2113,-75.8014,Theresa,Jefferson,013691,US
44.2898,-76.0262,Thousand Island Park,Jefferson,013692,US
44.0551,-76.2689,Three Mile Bay,Jefferson,013693,US
40.694,-73.9903,Brooklyn,Kings,011201,US
40.6451,-73.945,Brooklyn,Kings,011202,US
40.6505,-73.9349,Brooklyn,Kings,011203,US
40.6179,-73.9856,Brooklyn,Kings,011204,US
40.6924,-73.9666,Brooklyn,Kings,011205,US
40.7012,-73.9436,Brooklyn,Kings,011206,US
40.6705,-73.894,Brooklyn,Kings,011207,US
40.6762,-73.8736,Brooklyn,Kings,011208,US
40.6251,-74.0303,Brooklyn,Kings,011209,US
40.6281,-73.9467,Brooklyn,Kings,011210,US
40.7095,-73.9563,Brooklyn,Kings,011211,US
40.6625,-73.9145,Brooklyn,Kings,011212,US
40.67,-73.9367,Brooklyn,Kings,011213,US
40.6016,-73.9968,Brooklyn,Kings,011214,US
40.6669,-73.9828,Brooklyn,Kings,011215,US
40.6794,-73.9496,Brooklyn,Kings,011216,US
40.6816,-73.9798,Brooklyn,Kings,011217,US
40.6424,-73.9758,Brooklyn,Kings,011218,US
40.6336,-73.996,Brooklyn,Kings,011219,US
40.6412,-74.0133,Brooklyn,Kings,011220,US
40.6907,-73.9274,Brooklyn,Kings,011221,US
40.7272,-73.9498,Brooklyn,Kings,011222,US
40.5979,-73.9743,Brooklyn,Kings,011223,US
40.5767,-73.9884,Brooklyn,Kings,011224,US
40.6628,-73.9546,Brooklyn,Kings,011225,US
40.6467,-73.957,Brooklyn,Kings,011226,US
40.6174,-74.0121,Brooklyn,Kings,011228,US
40.6011,-73.9475,Brooklyn,Kings,011229,US
40.6225,-73.965,Brooklyn,Kings,011230,US
40.6794,-74.0014,Brooklyn,Kings,011231,US
40.6521,-74.0018,Brooklyn,Kings,011232,US
40.6784,-73.9211,Brooklyn,Kings,011233,US
40.6205,-73.9239,Brooklyn,Kings,011234,US
40.5839,-73.9536,Brooklyn,Kings,011235,US
40.6407,-73.9028,Brooklyn,Kings,011236,US
40.7006,-73.918,Brooklyn,Kings,011237,US
40.679,-73.9644,Brooklyn,Kings,011238,US
40.6497,-73.8824,Brooklyn,Kings,011239,US
40.6451,-73.945,Brooklyn,Kings,011241,US
40.6451,-73.945,Brooklyn,Kings,011242,US
40.6451,-73.945,Brooklyn,Kings,011243,US
40.6451,-73.945,Brooklyn,Kings,011245,US
40.6451,-73.945,Brooklyn,Kings,011247,US
40.6451,-73.945,Brooklyn,Kings,011249,US
40.6451,-73.945,Brooklyn,Kings,011251,US
40.6451,-73.945,Brooklyn,Kings,011252,US
40.6451,-73.945,Brooklyn,Kings,011256,US
43.887,-75.4274,Beaver Falls,Lewis,013305,US
43.6887,-75.2921,Brantingham,Lewis,013312,US
43.563,-75.4584,Constableville,Lewis,013325,US
43.9095,-75.3542,Croghan,Lewis,013327,US
43.7323,-75.3669,Glenfield,Lewis,013343,US
43.6886,-75.3302,Greig,Lewis,013345,US
43.7893,-75.4156,Lowville,Lewis,013367,US
43.6262,-75.3553,Lyons Falls,Lewis,013368,US
43.7376,-75.4696,Martinsburg,Lewis,013404,US
43.5802,-75.3263,Port Leyden,Lewis,013433,US
43.6441,-75.4132,Turin,Lewis,013473,US
43.4597,-75.5127,West Leyden,Lewis,013489,US
43.8843,-75.4604,Castorland,Lewis,013620,US
43.8801,-75.6839,Copenhagen,Lewis,013626,US
43.9298,-75.5891,Deer River,Lewis,013627,US
43.8998,-75.5824,Denmark,Lewis,013631,US
44.1613,-75.3252,Harrisville,Lewis,013648,US
42.903,-77.7274,Avon,Livingston,014414,US
42.9567,-77.8493,Caledonia,Livingston,014423,US
42.7216,-77.6747,Conesus,Livingston,014435,US
42.57,-77.7109,Dansville,Livingston,014437,US
42.7938,-77.7996,Geneseo,Livingston,014454,US
42.676,-77.7573,Groveland,Livingston,014462,US
42.78,-77.582,Hemlock,Livingston,014466,US
42.8296,-77.7149,Lakeville,Livingston,014480,US
42.7739,-77.899,Leicester,Livingston,014481,US
42.9012,-77.6083,Lima,Livingston,014485,US
42.8135,-77.6635,Livonia,Livingston,014487,US
42.8215,-77.6386,Livonia Center,Livingston,014488,US
42.6835,-77.8664,Mount Morris,Livingston,014510,US
42.5867,-77.918,Nunda,Livingston,014517,US
42.8435,-77.8962,Piffard,Livingston,014533,US
42.8343,-77.8779,Retsof,Livingston,014539,US
42.6649,-77.701,Scottsburg,Livingston,014545,US
42.679,-77.8272,Sonyea,Livingston,014556,US
42.8554,-77.6876,South Lima,Livingston,014558,US
42.6776,-77.5775,Springwater,Livingston,014560,US
42.8757,-77.8835,York,Livingston,014592,US
42.5449,-77.9289,Dalton,Livingston,014836,US
42.5388,-77.9818,Hunt,Livingston,014846,US
43.0878,-75.7602,Canastota,Madison,013032,US
42.938,-75.8392,Cazenovia,Madison,013035,US
43.0552,-75.8768,Chittenango,Madison,013037,US
43.042,-75.7408,Clockville,Madison,013043,US
42.7494,-75.8582,De Ruyter,Madison,013052,US
42.8562,-75.7543,Erieville,Madison,013061,US
42.7631,-75.7443,Georgetown,Madison,013072,US
42.8441,-75.8635,New Woodstock,Madison,013122,US
42.9686,-75.6794,Peterboro,Madison,013134,US
43.0753,-75.7069,Wampsville,Madison,013163,US
42.894,-75.5678,Bouckville,Madison,013310,US
42.8128,-75.3177,Brookfield,Madison,013314,US
42.8484,-75.6314,Eaton,Madison,013334,US
42.8231,-75.5434,Hamilton,Madison,013346,US
42.8237,-75.4367,Hubbardsville,Madison,013355,US
42.8087,-75.2527,Leonardsville,Madison,013364,US
42.8969,-75.5076,Madison,Madison,013402,US
42.9108,-75.6487,Morrisville,Madison,013408,US
42.9863,-75.594,Munnsville,Madison,013409,US
42.8501,-75.3815,North Brookfield,Madison,013418,US
43.0862,-75.6508,Oneida,Madison,013421,US
42.9106,-75.5177,Solsville,Madison,013465,US
42.8545,-75.656,West Eaton,Madison,013484,US
43.1953,-77.8559,Adams Basin,Monroe,014410,US
43.2128,-77.9368,Brockport,Monroe,014420,US
43.0749,-77.835,Churchville,Monroe,014428,US
43.2331,-77.9275,Clarkson,Monroe,014430,US
43.1128,-77.4906,East Rochester,Monroe,014445,US
43.0892,-77.436,Fairport,Monroe,014450,US
43.3076,-77.927,Hamlin,Monroe,014464,US
43.0483,-77.6122,Henrietta,Monroe,014467,US
43.2923,-77.7905,Hilton,Monroe,014468,US
42.9695,-77.5781,Honeoye Falls,Monroe,014472,US
42.9953,-77.5001,Mendon,Monroe,014506,US
42.9928,-77.8603,Mumford,Monroe,014511,US
43.1186,-77.8005,North Chili,Monroe,014514,US
43.2578,-77.7351,North Greece,Monroe,014515,US
43.1396,-77.456,Penfield,Monroe,014526,US
43.0695,-77.5141,Pittsford,Monroe,014534,US
42.9966,-77.6665,Rush,Monroe,014543,US
43.0246,-77.7743,Scottsville,Monroe,014546,US
43.1895,-77.8043,Spencerport,Monroe,014559,US
43.2196,-77.4616,Webster,Monroe,014580,US
43.0397,-77.6871,West Henrietta,Monroe,014586,US
43.286,-77.6843,Rochester,Monroe,014602,US
43.1616,-77.6068,Rochester,Monroe,014603,US
43.1577,-77.608,Rochester,Monroe,014604,US
43.1698,-77.6007,Rochester,Monroe,014605,US
43.1685,-77.6845,Rochester,Monroe,014606,US
43.1501,-77.589,Rochester,Monroe,014607,US
43.1521,-77.6258,Rochester,Monroe,014608,US
43.174,-77.5637,Rochester,Monroe,014609,US
43.1452,-77.5495,Rochester,Monroe,014610,US
43.1484,-77.6394,Rochester,Monroe,014611,US
43.2566,-77.6652,Rochester,Monroe,014612,US
43.1831,-77.6393,Rochester,Monroe,014613,US
43.1558,-77.6142,Rochester,Monroe,014614,US
43.2058,-77.6521,Rochester,Monroe,014615,US
43.2346,-77.6577,Rochester,Monroe,014616,US
43.2203,-77.5994,Rochester,Monroe,014617,US
43.1122,-77.5618,Rochester,Monroe,014618,US
43.1367,-77.6481,Rochester,Monroe,014619,US
43.1317,-77.6062,Rochester,Monroe,014620,US
43.1834,-77.6043,Rochester,Monroe,014621,US
43.214,-77.5555,Rochester,Monroe,014622,US
43.0834,-77.6344,Rochester,Monroe,014623,US
43.1216,-77.7311,Rochester,Monroe,014624,US
43.1522,-77.5057,Rochester,Monroe,014625,US
43.2126,-77.704,Rochester,Monroe,014626,US
43.1275,-77.6277,Rochester,Monroe,014627,US
43.286,-77.6843,Rochester,Monroe,014638,US
43.286,-77.6843,Rochester,Monroe,014639,US
43.286,-77.6843,Rochester,Monroe,014642,US
43.1548,-77.6156,Rochester,Monroe,014643,US
43.286,-77.6843,Rochester,Monroe,014644,US
43.286,-77.6843,Rochester,Monroe,014646,US
43.1548,-77.6156,Rochester,Monroe,014647,US
43.286,-77.6843,Rochester,Monroe,014649,US
43.1548,-77.6156,Rochester,Monroe,014650,US
43.1548,-77.6156,Rochester,Monroe,014651,US
43.286,-77.6843,Rochester,Monroe,014652,US
43.286,-77.6843,Rochester,Monroe,014653,US
43.286,-77.6843,Rochester,Monroe,014692,US
43.286,-77.6843,Rochester,Monroe,014694,US
42.9387,-74.1882,Amsterdam,Montgomery,012010,US
42.9295,-74.3165,Auriesville,Montgomery,012016,US
42.7717,-74.2882,Esperance,Montgomery,012066,US
42.9571,-74.4021,Fonda,Montgomery,012068,US
42.9423,-74.2851,Fort Hunter,Montgomery,012069,US
42.9765,-74.2484,Fort Johnson,Montgomery,012070,US
42.9036,-74.3598,Fultonville,Montgomery,012072,US
42.9695,-74.1556,Hagaman,Montgomery,012086,US
42.8484,-74.4536,Sprakers,Montgomery,012166,US
42.95,-74.297,Tribes Hill,Montgomery,012177,US
42.8671,-74.5956,Canajoharie,Montgomery,013317,US
42.9372,-74.6433,Fort Plain,Montgomery,013339,US
42.9379,-74.6117,Nelliston,Montgomery,013410,US
42.9221,-74.5708,Palatine Bridge,Montgomery,013428,US
43.017,-74.646,Saint Johnsville,Montgomery,013452,US
40.7236,-73.7058,Floral Park,Nassau,011001,US
40.7237,-73.7049,Floral Park,Nassau,011002,US
40.6976,-73.7049,Elmont,Nassau,011003,US
40.701,-73.6758,Franklin Square,Nassau,011010,US
40.7742,-73.7189,Great Neck,Nassau,011020,US
40.7867,-73.727,Great Neck,Nassau,011021,US
40.7548,-73.6018,Great Neck,Nassau,011022,US
40.7993,-73.7343,Great Neck,Nassau,011023,US
40.8171,-73.7416,Great Neck,Nassau,011024,US
40.7548,-73.6018,Great Neck,Nassau,011026,US
40.8007,-73.7285,Great Neck,Nassau,011027,US
40.7934,-73.6888,Manhasset,Nassau,011030,US
40.7294,-73.6828,New Hyde Park,Nassau,011040,US
40.7602,-73.695,New Hyde Park,Nassau,011042,US
40.835,-73.6964,Port Washington,Nassau,011050,US
40.7548,-73.6018,Port Washington,Nassau,011051,US
40.7548,-73.6018,Port Washington,Nassau,011052,US
40.7548,-73.6018,Port Washington,Nassau,011053,US
40.7548,-73.6018,Port Washington,Nassau,011054,US
40.7548,-73.6018,Port Washington,Nassau,011055,US
40.6205,-73.7474,Inwood,Nassau,011096,US
40.7469,-73.6398,Mineola,Nassau,011501,US
40.7703,-73.6514,Albertson,Nassau,011507,US
40.5887,-73.7255,Atlantic Beach,Nassau,011509,US
40.6548,-73.6097,Baldwin,Nassau,011510,US
40.7512,-73.6119,Carle Place,Nassau,011514,US
40.6236,-73.7264,Cedarhurst,Nassau,011516,US
40.6404,-73.6674,East Rockaway,Nassau,011518,US
40.6536,-73.5866,Freeport,Nassau,011520,US
40.7245,-73.6487,Garden City,Nassau,011530,US
40.7268,-73.6343,Garden City,Nassau,011531,US
40.865,-73.6277,Glen Cove,Nassau,011542,US
40.8281,-73.6076,Glen Head,Nassau,011545,US
40.7548,-73.6018,Glenwood Landing,Nassau,011547,US
40.8125,-73.6261,Greenvale,Nassau,011548,US
40.7172,-73.6027,Hempstead,Nassau,011549,US
40.7049,-73.6176,Hempstead,Nassau,011550,US
40.7062,-73.6187,Hempstead,Nassau,011551,US
40.6929,-73.6539,West Hempstead,Nassau,011552,US
40.702,-73.592,Uniondale,Nassau,011553,US
40.7149,-73.5561,East Meadow,Nassau,011554,US
40.7004,-73.5929,Uniondale,Nassau,011555,US
40.7548,-73.6018,Uniondale,Nassau,011556,US
40.6404,-73.6957,Hewlett,Nassau,011557,US
40.604,-73.6554,Island Park,Nassau,011558,US
40.614,-73.733,Lawrence,Nassau,011559,US
40.8817,-73.5927,Locust Valley,Nassau,011560,US
40.5877,-73.6595,Long Beach,Nassau,011561,US
40.6571,-73.6741,Lynbrook,Nassau,011563,US
40.675,-73.6731,Malverne,Nassau,011565,US
40.6685,-73.5536,Merrick,Nassau,011566,US
40.7882,-73.5875,Old Westbury,Nassau,011568,US
40.5905,-73.5808,Point Lookout,Nassau,011569,US
40.6637,-73.638,Rockville Centre,Nassau,011570,US
40.6587,-73.6412,Rockville Centre,Nassau,011571,US
40.6362,-73.6375,Oceanside,Nassau,011572,US
40.6802,-73.5867,Roosevelt,Nassau,011575,US
40.7984,-73.6477,Roslyn,Nassau,011576,US
40.7845,-73.6403,Roslyn Heights,Nassau,011577,US
40.846,-73.6436,Sea Cliff,Nassau,011579,US
40.6742,-73.7057,Valley Stream,Nassau,011580,US
40.6523,-73.7118,Valley Stream,Nassau,011581,US
40.6643,-73.7085,Valley Stream,Nassau,011582,US
40.7557,-73.5723,Westbury,Nassau,011590,US
40.7592,-73.6449,Williston Park,Nassau,011596,US
40.6326,-73.7141,Woodmere,Nassau,011598,US
40.7268,-73.6343,Garden City,Nassau,011599,US
40.9074,-73.5601,Bayville,Nassau,011709,US
40.6729,-73.5365,Bellmore,Nassau,011710,US
40.74,-73.4857,Bethpage,Nassau,011714,US
40.8472,-73.5349,East Norwich,Nassau,011732,US
40.7315,-73.4327,Farmingdale,Nassau,011735,US
40.7326,-73.4454,Farmingdale,Nassau,011737,US
40.7881,-73.5331,Jericho,Nassau,011753,US
40.7254,-73.5166,Levittown,Nassau,011756,US
40.6682,-73.4588,Massapequa,Nassau,011758,US
40.6807,-73.4444,Massapequa Park,Nassau,011762,US
40.8857,-73.5526,Mill Neck,Nassau,011765,US
40.866,-73.5272,Oyster Bay,Nassau,011771,US
40.8262,-73.5021,Syosset,Nassau,011773,US
40.6795,-73.491,Seaford,Nassau,011783,US
40.8146,-73.5024,Syosset,Nassau,011791,US
40.685,-73.5103,Wantagh,Nassau,011793,US
40.8154,-73.4716,Woodbury,Nassau,011797,US
40.7623,-73.523,Hicksville,Nassau,011801,US
40.7684,-73.5251,Hicksville,Nassau,011802,US
40.7781,-73.4816,Plainview,Nassau,011803,US
40.765,-73.4575,Old Bethpage,Nassau,011804,US
40.7548,-73.6018,Hicksville,Nassau,011815,US
40.7684,-73.5251,Hicksville,Nassau,011819,US
40.792,-73.5398,Jericho,Nassau,011853,US
40.7484,-73.9967,New York City,New York County,010001,US
40.7152,-73.9877,New York City,New York County,010002,US
40.7313,-73.9892,New York City,New York County,010003,US
40.6964,-74.0253,New York City,New York County,010004,US
40.7056,-74.0083,New York City,New York County,010005,US
40.7085,-74.0135,New York City,New York County,010006,US
40.7139,-74.007,New York City,New York County,010007,US
40.7143,-74.006,New York City,New York County,010008,US
40.7262,-73.9796,New York City,New York County,010009,US
40.7375,-73.9813,New York City,New York County,010010,US
40.7402,-73.9996,New York City,New York County,010011,US
40.7255,-73.9983,New York City,New York County,010012,US
40.7185,-74.0025,New York City,New York County,010013,US
40.7339,-74.0054,New York City,New York County,010014,US
40.7443,-73.9781,New York City,New York County,010016,US
40.7517,-73.9707,New York City,New York County,010017,US
40.7547,-73.9925,New York City,New York County,010018,US
40.7651,-73.9858,New York City,New York County,010019,US
40.7354,-73.9968,New York City,New York County,010020,US
40.7685,-73.9588,New York City,New York County,010021,US
40.7571,-73.9657,New York City,New York County,010022,US
40.7764,-73.9827,New York City,New York County,010023,US
40.7864,-73.9764,New York City,New York County,010024,US
40.7975,-73.9683,New York City,New York County,010025,US
40.8019,-73.9531,New York City,New York County,010026,US
40.8116,-73.955,New York City,New York County,010027,US
40.7763,-73.9529,New York City,New York County,010028,US
40.7918,-73.9447,New York City,New York County,010029,US
40.8183,-73.9426,New York City,New York County,010030,US
40.8246,-73.9507,New York City,New York County,010031,US
40.8382,-73.942,New York City,New York County,010032,US
40.8496,-73.9356,New York City,New York County,010033,US
40.8662,-73.9221,New York City,New York County,010034,US
40.8011,-73.9371,New York City,New York County,010035,US
40.7597,-73.9918,New York City,New York County,010036,US
40.8135,-73.9381,New York City,New York County,010037,US
40.7101,-74.0013,New York City,New York County,010038,US
40.8265,-73.9383,New York City,New York County,010039,US
40.8583,-73.9296,New York City,New York County,010040,US
40.7038,-74.0098,New York City,New York County,010041,US
